contributors	truncated	text	in_reply_to_status_id	id	source	retweeted	coordinates	in_reply_to_screen_name	id_str	retweet_count	in_reply_to_user_id	favorited	geo	in_reply_to_user_id_str	possibly_sensitive	screen_name	created_at	in_reply_to_status_id_str	place
False	None	False	#unlikeus #like @cgrltz @silvertje	Sat Mar 10 10:57:28 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	ekborra	None	178434390542659584	None	0	None	178434390542659584	None
None	False	@ONOrobot trackerTracker tool allows detection of tracking software for any webpage https://t.co/vVY774gs #unlikeus	None	178425635541237760	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	ONOrobot	178425635541237760	2	157962363	False	None	157962363	False	ekborra	Sat Mar 10 10:22:41 +0000 2012	None	None
None	False	RT @berrydm: #unlikeus coffee is getting worse. :-(  that is no small achievement considering how bad it was yesterday http://t.co/XsZoHKih	None	178424648445337600	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	178424648445337600	1	None	False	None	None	False	ekborra	Sat Mar 10 10:18:45 +0000 2012	None	None
None	False	RT @citizenlab: Citizen Lab is blocked entirely from CN.  I guess it is our latest post on #tibet http://t.co/KxwF8uPz	None	178414083870175232	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	178414083870175232	6	None	False	None	None	False	ekborra	Sat Mar 10 09:36:47 +0000 2012	None	None
None	False	rofl! “@berrydm: If PHP programming source code were British, ht @patrickcentral  #critcode #unlikeus  http://t.co/vdprLmO0”	None	178413721532645377	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	178413721532645377	0	None	False	None	None	False	ekborra	Sat Mar 10 09:35:20 +0000 2012	None	None
None	False	RT @tainab: headed for day two of #unlikeus, really looking forward to first panel on software matters!	None	178413370851065856	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	178413370851065856	1	None	False	None	None	ekborra	Sat Mar 10 09:33:57 +0000 2012	None	None
None	False	RT @catalinaiorga: Jodi Dean: There's No Such Thing as Social: http://t.co/rtucjzww Read about her talk at the #UnlikeUs conf hosted by  ...	None	178152258633072640	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	178152258633072640	2	None	False	None	None	False	ekborra	Fri Mar 09 16:16:23 +0000 2012	None	None
None	False	“@silvertje: Demographic segmentation in the cookie industry #unlikeus - http://t.co/pPLD3P3h” http://t.co/2uwkMPPP	None	178143153155620864	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	178143153155620864	0	None	False	None	None	False	ekborra	Fri Mar 09 15:40:12 +0000 2012	None	None
False	None	False	Meanwhile in the online Data Wild West ... #unlikeus	Fri Mar 09 15:38:54 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	ekborra	None	178142826410950657	None	0	None	178142826410950657	None
None	False	Use the ghostery plugin to see and block the companies that track you http://t.co/BII2Ae9c #unlikeus	None	178140564179529730	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	178140564179529730	2	None	False	None	None	False	ekborra	Fri Mar 09 15:29:54 +0000 2012	None	None
False	None	False	@silvertje make sure to include the URL to the tool or collection of tools :)	Fri Mar 09 15:23:51 +0000 2012	False	178137547346681856	None	8273852	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	178137547346681856	ekborra	silvertje	178139039206084608	None	0	None	178139039206084608	8273852
None	False	RT @silvertje New blog post: Track the Trackers and Watch the Watchers http://t.co/unVJ1oSC Both Google and FB present several times	None	178136879869337600	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	178136879869337600	2	None	False	None	None	False	ekborra	Fri Mar 09 15:15:16 +0000 2012	None	None
False	None	False	'1984 was not supposed to be an instruction manual' #unlikeus	Fri Mar 09 15:07:04 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	ekborra	None	178134817538441217	None	3	None	178134817538441217	None
None	False	insightful graphic on the evolution of privacy on Facebook http://t.co/5b8QnNL3 #unlikeus	None	178134391678181376	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	178134391678181376	2	None	False	None	None	False	ekborra	Fri Mar 09 15:05:23 +0000 2012	None	None
None	False	RT @cgrltz: The Rogers/Latour lecture is now available online at CSISP http://t.co/vKBixMk5	None	178130662728011776	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	178130662728011776	8	None	False	None	None	False	ekborra	Fri Mar 09 14:50:34 +0000 2012	None	None
False	None	False	@lottebelice @mbrinkerink @uva_amsterdam yes there will be a #dmi summerschool this year. Call will be out soon!	Fri Mar 09 13:02:39 +0000 2012	False	178083557074403328	None	20756483	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	178083557074403328	ekborra	lottebelice	178103508032163841	None	0	None	178103508032163841	20756483
None	False	RT @cgrltz: Hello Amsterdam, #unlikeus just started. http://t.co/3JQhizeN	None	178047378018934784	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	178047378018934784	1	None	False	None	None	False	ekborra	Fri Mar 09 09:19:37 +0000 2012	None	None
None	False	awesome! @JCPlantin: Blog Post: Graph of Post #Fukushima Radiation Debate on http://t.co/N1DSaQKo, made with @Gephi & #DMIfolks	None	178037054062600192	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	178037054062600192	0	None	False	None	None	False	ekborra	Fri Mar 09 08:38:36 +0000 2012	None	None
None	False	RT @waag: The world's undersea internet cables - interactive | Guardian datablog - http://t.co/KYt7Z4x7	None	177793624669552640	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	177793624669552640	3	None	False	None	None	False	ekborra	Thu Mar 08 16:31:18 +0000 2012	None	None
False	None	False	@JCPlantin do you know whether that conference is going to be streamed? Looks interesting!	Thu Mar 08 16:29:51 +0000 2012	False	177761809799970817	None	17315799	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	177761809799970817	ekborra	JCPlantin	177793261895815168	None	0	None	177793261895815168	17315799
False	None	False	At lecture 'understanding web cultures' by @_mstevenson	Thu Mar 08 12:23:27 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	ekborra	None	177731251912970240	None	0	None	177731251912970240	None
False	None	False	@mariekevdijk vanmiddag van 3:45 tot 4:45 lezing van jodi dean in ub	Thu Mar 08 12:22:09 +0000 2012	False	None	None	149818246	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	ekborra	mariekevdijk	177730925327695872	None	0	None	177730925327695872	149818246
None	False	RT @alexqgb: The #Romney family misspells its own name in the world's most epic Freudian slip. http://t.co/a2K7xDYC	None	177719557182586880	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	177719557182586880	1832	None	False	None	None	False	ekborra	Thu Mar 08 11:36:58 +0000 2012	None	None
None	False	RT @richardrogers: Our study on Iranian Internet censorship has been published, http://t.co/XPmLLrKJ, including a method to study the he ...	None	177688651524878336	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	177688651524878336	6	None	False	None	None	False	ekborra	Thu Mar 08 09:34:10 +0000 2012	None	None
None	False	Facebook's content removal guidelines. http://t.co/shKMxeOc via @silvertje	None	177688394086875136	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	177688394086875136	0	None	False	None	None	False	ekborra	Thu Mar 08 09:33:09 +0000 2012	None	None
None	False	RT @INCAmsterdam: Facebook makes everyone believe There Is No Alternative, but Unlike Us dares to differ. 8-10 March, @TrouwAmsterdam ht ...	None	177403550366830592	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	177403550366830592	12	None	False	None	None	ekborra	Wed Mar 07 14:41:17 +0000 2012	None	None
False	None	False	@JCPlantin @cgrltz @silvertje @esthr of course, we do have access to the stream ...	Wed Mar 07 11:44:14 +0000 2012	False	177357411747758080	None	17315799	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	177357411747758080	ekborra	JCPlantin	177358997341483011	None	0	None	177358997341483011	17315799
None	False	RT @cgrltz: Just published: "National Web Studies: Mapping Iran Online" article by @esthr @sabinesabine @richardrogers & @ekborra http:/ ...	None	177351978043707392	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	177351978043707392	4	None	False	None	None	ekborra	Wed Mar 07 11:16:21 +0000 2012	None	None
None	False	Just published: "National Web Studies: Mapping Iran Online" by Rogers, Weltevrede, Niederer and Borra http://t.co/0ak4thrI	None	177351947786006529	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	177351947786006529	0	None	False	None	None	False	ekborra	Wed Mar 07 11:16:14 +0000 2012	None	None
None	False	RT @annebethvis: Ik hoor net dat mijn vernieuwde reisgids 100% Barcelona in de winkel ligt! http://t.co/hsJAKrVg	None	172981979585851392	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	172981979585851392	2	None	False	None	None	False	ekborra	Fri Feb 24 09:51:32 +0000 2012	None	None
None	False	RT @esthr: my first journal article w/@silvertje! Where do bloggers blog? Platform transitions within the Dutch blogosphere http://t.co/ ...	None	172974276314546176	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	172974276314546176	4	None	False	None	None	ekborra	Fri Feb 24 09:20:55 +0000 2012	None	None
None	False	RT @silvertje: Where do bloggers blog? Platform transitions within the historical Dutch blogosphere by @silvertje and @esthr http://t.co ...	None	172973172273057792	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	172973172273057792	3	None	False	None	None	ekborra	Fri Feb 24 09:16:32 +0000 2012	None	None
None	False	RT @Gephi: Video of how to visualize twitter #networks in real-time with the #gephi plugin: http://t.co/WryTzhuI #sna (via @paradigmalabs)	None	164778302224084992	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	164778302224084992	8	None	False	None	None	False	ekborra	Wed Feb 01 18:33:03 +0000 2012	None	None
None	False	RT @StudioMoniker: Moniker is a new design studio founded by Luna Maurer, Jonathan Puckey & Roel Wouters http://t.co/DYahe4BJ	None	164731770565169152	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	164731770565169152	13	None	False	None	None	False	ekborra	Wed Feb 01 15:28:09 +0000 2012	None	None
False	None	False	@cgrltz oh no! Go Air! Or at least, make sure you get and SSD. Best wishes.	Wed Feb 01 14:15:23 +0000 2012	False	164712085723418624	None	47438273	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	164712085723418624	ekborra	cgrltz	164713460880510976	None	0	None	164713460880510976	47438273
None	False	RT @lottebelice: Witness blog: Archiving human rights on the web http://t.co/9rH4Ug94 #webarchiving (hat tip to @erwinverb!)	None	164378695157563394	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	164378695157563394	2	None	False	None	None	False	ekborra	Tue Jan 31 16:05:09 +0000 2012	None	None
None	False	RT @AlexanderNL: Ziggo of XS4ALL gebruiker? Hier vind je tips hoe je The Pirate Bay kunt blijven bezoeken na hun blokkade http://t.co/Vx ...	None	164371229946560512	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	164371229946560512	287	None	False	None	None	ekborra	Tue Jan 31 15:35:29 +0000 2012	None	None
None	False	RT @INCAmsterdam: Unlike Us #2: symposium over social media monopolies en de opkomst van alternatieven @TrouwAmsterdam 8-10 mrt http://t ...	None	164366817861705728	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	164366817861705728	3	None	False	None	None	ekborra	Tue Jan 31 15:17:57 +0000 2012	None	None
None	False	RT @citizenlab: Why Twitter's censorship plan is better than you think: http://t.co/EtJpLWUw (by @omarelakkad)	None	164362613076148225	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	164362613076148225	14	None	False	None	None	False	ekborra	Tue Jan 31 15:01:15 +0000 2012	None	None
None	False	RT @silvertje: "Think first, ask for code later." @ekborra just enforced a new policy. #dmi2012	None	162522542555414529	web	False	None	None	162522542555414529	1	None	False	None	None	ekborra	Thu Jan 26 13:09:28 +0000 2012	None	None
None	False	#dmi2012 winterschool (poolparty) https://t.co/ft9OCjzG	None	162173347965308928	web	False	None	None	162173347965308928	1	None	False	None	None	False	ekborra	Wed Jan 25 14:01:53 +0000 2012	None	None
None	False	RT @emshort: I wish there were a Kickstarter-equivalent to let you raise enough spare time for projects.	None	159909695614746624	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	159909695614746624	39	None	False	None	None	ekborra	Thu Jan 19 08:06:57 +0000 2012	None	None
None	False	RT @mariekevdijk: #Google politics & elections http://t.co/UncuPk5v and on #Yahoo election insights tooling from @ekborra politicalinsig ...	None	153897979240128514	web	False	None	None	153897979240128514	1	None	False	None	None	False	ekborra	Mon Jan 02 17:58:32 +0000 2012	None	None
None	False	RT @EevaLiukku: Belgisch grapje over Hollander in de ruimte.  http://t.co/ZSrOahTq via @twitpic	None	150210487261478912	<a href="http://www.flipboard.com" rel="nofollow">Flipboard</a>	False	None	None	150210487261478912	7	None	False	None	None	False	ekborra	Fri Dec 23 13:45:45 +0000 2011	None	None
None	False	We got published! "The social media account of the 2010 Toronto G20 protests." http://t.co/kTXZn7Zr (DM for pdf)	None	148717354975629312	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	148717354975629312	1	None	False	None	None	False	ekborra	Mon Dec 19 10:52:35 +0000 2011	None	None
None	False	Search queries by political orientation from Yahoo! Now with links to factchecking sites: e.g. obamacare in http://t.co/CApiPw8n	None	144330437056151553	web	False	None	None	144330437056151553	0	None	False	None	None	False	ekborra	Wed Dec 07 08:20:32 +0000 2011	None	None
False	None	False	@maartenbouwhuis voor een social media expert moet je bij @silvertje zijn	Tue Dec 06 14:20:38 +0000 2011	False	144057891010265088	None	18969779	web	144057891010265088	ekborra	maartenbouwhuis	144058670689423360	None	0	None	144058670689423360	18969779
None	False	@maartenbouwhuis prof. dr. Richard A. Rogers is Web epistemologist http://t.co/COSFNi2X	143713125080903681	143715807929708544	web	False	None	maartenbouwhuis	143715807929708544	0	18969779	False	None	18969779	False	ekborra	Mon Dec 05 15:38:13 +0000 2011	143713125080903681	None
None	False	RT Haha! http://t.co/OLJdVWTL misspelled. How meta! ;) @ekborra - http://t.co/BRdJgWJh	None	143710071011024897	web	False	None	None	143710071011024897	0	None	False	None	None	False	ekborra	Mon Dec 05 15:15:25 +0000 2011	None	None
False	None	False	@mariekevdijk @silvertje @esthr @bomvol ik ben er vdaag helaas niet bij. Morgen msch Engel?	Thu Dec 01 17:01:56 +0000 2011	False	142276907453526016	None	149818246	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	142276907453526016	ekborra	mariekevdijk	142287323864891392	None	0	None	142287323864891392	149818246
None	False	RT @annet020: ik wil ook in de Twitter dataset van #digitalmethods gebaseerd op hashtag, dus hoppa: #fail	None	142283159038468096	web	False	None	None	142283159038468096	1	None	False	None	None	ekborra	Thu Dec 01 16:45:23 +0000 2011	None	None
None	False	RT @elipariser: Fascinating: Search queries by political orientation from Yahoo: http://t.co/UQtWB5cP	None	142251799598993411	web	False	None	None	142251799598993411	7	None	False	None	None	False	ekborra	Thu Dec 01 14:40:46 +0000 2011	None	None
None	False	RT @_mstevenson: What search queries are right-wing, and which are left-wing? Check out this great digital methods tool from @ekborra ht ...	None	139065008737894401	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	139065008737894401	5	None	False	None	None	ekborra	Tue Nov 22 19:37:36 +0000 2011	None	None
None	False	w000t the project I made is online! RT @YahooLabs find out what people on the political right search for the most: http://t.co/LNHvsAr6	None	139048001330102272	web	False	None	None	139048001330102272	6	None	False	None	None	False	ekborra	Tue Nov 22 18:30:01 +0000 2011	None	None
None	False	RT @mariekevdijk: Rt @sneakerpeet: thuis van een super fijn #Strp11 electro kunst dinges met @esthr @ekborra +1 tranen op me wangen gela ...	None	137983189795880960	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	137983189795880960	1	None	False	None	None	ekborra	Sat Nov 19 19:58:50 +0000 2011	None	None
False	None	False	@Ferenzj @esthr awesome! Niet heel erg opzienbarend dat ze in Frankrijk Frans spreken, maar wel mooi :)	Fri Nov 04 16:45:47 +0000 2011	False	132485342073860096	None	14986870	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	132485342073860096	ekborra	Ferenzj	132498786990821377	None	0	None	132498786990821377	14986870
False	None	False	@silvertje @esthr @mariekevdijk helaas kunnen we dan niet :(	Thu Nov 03 14:53:03 +0000 2011	False	132099722914701312	None	8273852	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	132099722914701312	ekborra	silvertje	132108029255618560	None	0	None	132108029255618560	8273852
None	False	RT @gmchar: New blog post http://t.co/JbHI9uS7 : How lack of sleep turned my vision red (or: combating insomnia with science)	None	127734956838502401	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	127734956838502401	1	None	False	None	None	False	ekborra	Sat Oct 22 13:16:01 +0000 2011	None	None
None	False	RT @google: Good to know: Practical guidance on safe passwords, keeping online accounts secure & more on a new site http://t.co/I6ySTLL6	None	125997325054255105	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	125997325054255105	255	None	False	None	None	False	ekborra	Mon Oct 17 18:11:17 +0000 2011	None	None
None	False	RT @N__S__L: Assange on anonymity of off-shore banks in relation to forced identification of protesters at OWS http://t.co/Ivs53Xy0	None	125910440101425152	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	125910440101425152	2	None	False	None	None	False	ekborra	Mon Oct 17 12:26:02 +0000 2011	None	None
None	False	RT @mariekevdijk: Live video: Web 2.0 Summit 2011 -  O'Reilly Conferences October 17 - 19, 2011, San Francisco http://t.co/rpDyU8NQ	None	125895130707271680	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	125895130707271680	1	None	False	None	None	False	ekborra	Mon Oct 17 11:25:12 +0000 2011	None	None
None	False	RT @zephoria: "Data Reveals That 'Occupying' Twitter Trending Topics is Harder Than it Looks!" http://t.co/ahbQOAbF (by @SocialFlow, @gi ...	None	125601769920282624	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	125601769920282624	35	None	False	None	None	False	ekborra	Sun Oct 16 15:59:30 +0000 2011	None	None
None	False	RT @huskyr: Voor al die mensen die nog steeds denken dat een goed wachtwoord voor je mail flauwekul is: lees dit even: http://t.co/pRDkeIl2	None	125278506111348737	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	125278506111348737	4	None	False	None	None	False	ekborra	Sat Oct 15 18:34:58 +0000 2011	None	None
False	None	False	@_mstevenson no need for math there	Wed Oct 12 20:01:55 +0000 2011	False	124190688047939584	None	83170793	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	124190688047939584	ekborra	_mstevenson	124213225603612677	None	0	None	124213225603612677	83170793
None	False	RT @cgrltz: "Generation Facebook" (DE) out now w. @markcote @SaskiaSassen @annnalist @GanaeleLanglois @glovink @greg_elmer and more http ...	None	124065915817046016	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	124065915817046016	9	None	False	None	None	ekborra	Wed Oct 12 10:16:34 +0000 2011	None	None
None	False	RT @cgrltz: RT @mdieter I wrote something and it got published. 'Becoming Environmental of Power', Fibreculture Journal - http://t.co/Uh ...	None	124064819010744320	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	124064819010744320	1	None	False	None	None	ekborra	Wed Oct 12 10:12:12 +0000 2011	None	None
None	False	RT @erwblo: Blogpost: Leren programmeren? Doe Het Zelf! http://t.co/ZC4Ojj1	None	106345343670689793	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	106345343670689793	12	None	False	None	None	False	ekborra	Wed Aug 24 12:41:20 +0000 2011	None	None
None	False	RT @erwblo: Blogpost: Leren programmeren? Doe Het Zelf! http://t.co/ZC4Ojj1	None	106345343670689793	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	106345343670689793	12	None	False	None	None	False	ekborra	Wed Aug 24 12:41:20 +0000 2011	None	None
None	False	RT @Gephi: In a tough job market, your open source experience may be an asset in more ways than one http://ow.ly/6bitM (FR: http://ow.ly ...	None	106344394159947776	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	106344394159947776	1	None	False	None	None	ekborra	Wed Aug 24 12:37:34 +0000 2011	None	None
None	False	RT @cecim: Academia should not work on research that Twitter is already doing, ie work on more blue sky research. Keynote by @lintool at ...	None	93231748594413568	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	93231748594413568	5	None	False	None	None	ekborra	Tue Jul 19 08:12:35 +0000 2011	None	None
None	False	RT @gingdottwit: @icwsm @lintool saying typically people either discover/describe things, like models, or they build/invent things, like ...	None	93231694177505280	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	93231694177505280	2	None	False	None	None	ekborra	Tue Jul 19 08:12:22 +0000 2011	None	None
False	None	False	Getting ready for coding sessions with #Medialab Sciences-Po engineers :) #dmi2011	Tue Jul 19 05:51:07 +0000 2011	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	ekborra	None	93196147883130880	None	0	None	93196147883130880	None
None	False	RT @cybertheorist: The digital divide and the end of Internet freedom http://j.mp/oEG4Ny	None	93195781602934784	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	93195781602934784	6	None	False	None	None	ekborra	Tue Jul 19 05:49:40 +0000 2011	None	None
None	False	RT @jonathanstray: What is the NSA doing with all that data? This is what the NSA is doing with all that data. http://to.pbs.org/r3G4za  ...	None	93194971234050049	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	93194971234050049	119	None	False	None	None	ekborra	Tue Jul 19 05:46:27 +0000 2011	None	None
None	False	RT @zittrain: We don't blink when Web content isn't available in our location - but what if real world worked that way? http://bit.ly/qVHj3X	None	92975321309134848	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	92975321309134848	29	None	False	None	None	ekborra	Mon Jul 18 15:13:38 +0000 2011	None	None
None	False	RT @infopolicy: The 138 Words You Can't Say on Turkish Internet http://bit.ly/nHyf5i	None	92973946881847297	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	92973946881847297	16	None	False	None	None	ekborra	Mon Jul 18 15:08:10 +0000 2011	None	None
None	False	RT @silvertje: OH: "If you’re making graph visualization jokes, you know you’re in a weird place, especially if they’re understood."	None	92962971172614144	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	92962971172614144	1	None	False	None	None	ekborra	Mon Jul 18 14:24:34 +0000 2011	None	None
None	False	RT @sabinesabine: Facebook research & privacy issues : http://chronicle.com/article/Harvards-Privacy-Meltdown/128166/ #bigdata  #dmi2011	None	91222483021209600	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	91222483021209600	2	None	False	None	None	ekborra	Wed Jul 13 19:08:29 +0000 2011	None	None
None	False	RT @paul_keller: Obvious but still interesting: How Your Facebook Can Get You Kicked Off a Flight http://t.co/5vqNQLy	None	91216487112646656	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	91216487112646656	1	None	False	None	None	False	ekborra	Wed Jul 13 18:44:39 +0000 2011	None	None
None	False	"Guess I'll never be as cool as MySpace's Tom" #dmi2011 #googleplus http://t.co/I9G3Rhb	None	91212121689427968	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	91212121689427968	0	None	False	None	None	False	ekborra	Wed Jul 13 18:27:19 +0000 2011	None	None
None	False	RT @pressfreedom: #Iran tightens online censorship to counter US 'shadow internet' http://bit.ly/rnojTa	None	91210427224178689	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	91210427224178689	11	None	False	None	None	ekborra	Wed Jul 13 18:20:35 +0000 2011	None	None
False	None	False	@cgrltz congrats!	Wed Jul 13 18:18:48 +0000 2011	False	91203829332324352	None	47438273	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	91203829332324352	ekborra	cgrltz	91209981604536321	None	0	None	91209981604536321	47438273
None	False	@mariekevdijk http://t.co/KZTlAPE #infogalore	None	91209838570373121	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	mariekevdijk	91209838570373121	0	149818246	False	None	149818246	False	ekborra	Wed Jul 13 18:18:14 +0000 2011	None	None
False	None	False	@cgrltz @esthr yes, working on it :)	Mon Jul 11 08:20:24 +0000 2011	False	90334346090790912	None	47438273	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	90334346090790912	ekborra	cgrltz	90334612617834496	None	0	None	90334612617834496	47438273
